pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
1.3585,0.91954,1.17675,0.91954,1.41672,0.91954,All
1.37136,0.921839,1.19783,0.921839,1.43035,0.921839,All
1.37589,0.924138,1.20798,0.924138,1.43476,0.924138,All
1.4388,0.926437,1.20962,0.926437,1.44155,0.926437,All
1.47432,0.928736,1.22374,0.928736,1.44166,0.928736,All
1.49434,0.931034,1.23071,0.931034,1.47068,0.931034,All
1.59729,0.933333,1.24749,0.933333,1.53682,0.933333,All
1.61298,0.935632,1.26274,0.935632,1.54202,0.935632,All
1.64777,0.937931,1.26789,0.937931,1.56163,0.937931,All
1.65928,0.94023,1.32055,0.94023,1.56436,0.94023,All
1.66141,0.942529,1.32243,0.942529,1.57013,0.942529,All
1.72071,0.944828,1.36683,0.944828,1.57463,0.944828,All
1.75819,0.947126,1.3769,0.947126,1.57753,0.947126,All
1.75927,0.949425,1.37784,0.949425,1.5778,0.949425,All
1.79863,0.951724,1.43299,0.951724,1.59462,0.951724,All
1.80201,0.954023,1.45106,0.954023,1.64712,0.954023,All
1.86042,0.956322,1.51392,0.956322,1.6506,0.956322,All
1.89065,0.958621,1.59462,0.958621,1.68782,0.958621,All
1.9115,0.96092,1.597,0.96092,1.71978,0.96092,All
1.94617,0.963218,1.6241,0.963218,1.7215,0.963218,All
2.02968,0.965517,1.64739,0.965517,1.75882,0.965517,All
2.0419,0.967816,1.6856,0.967816,1.79676,0.967816,All
2.19293,0.970115,1.74086,0.970115,1.82484,0.970115,All
2.30414,0.972414,1.74313,0.972414,1.84587,0.972414,All
2.48116,0.974713,1.78098,0.974713,1.89005,0.974713,All
2.48954,0.977011,1.8676,0.977011,1.92846,0.977011,All
2.50209,0.97931,1.87204,0.97931,1.93044,0.97931,All
2.67198,0.981609,1.8807,0.981609,1.94924,0.981609,All
2.76363,0.983908,1.89428,0.983908,1.98875,0.983908,All
2.84373,0.986207,1.90889,0.986207,2.0484,0.986207,All
3.97648,0.988506,1.94466,0.988506,2.2324,0.988506,All
4.2632,0.990805,1.95253,0.990805,2.51542,0.990805,All
5.0415,0.993103,2.00609,0.993103,2.73452,0.993103,All
5.98593,0.995402,2.10299,0.995402,2.77799,0.995402,All
6.62521,0.997701,2.25021,0.997701,2.82928,0.997701,All
6.63656,1,2.96925,1,2.86845,1,All
,,4,1,4,1,All
